id,number,update_date,available_bikes,available_bike_stands,weather
79807,44,1680554629000,10,20,Clouds
79808,89,1680554310000,0,40,Clouds
79809,57,1680554610000,2,21,Clouds
79810,80,1680554568000,11,29,Clouds
79811,41,1680554206000,12,8,Clouds
79812,3,1680554537000,6,14,Clouds
79813,40,1680554647000,5,16,Clouds
79814,29,1680554424000,14,15,Clouds
79815,103,1680554430000,9,31,Clouds
79816,28,1680554325000,2,28,Clouds
79817,39,1680554635000,0,20,Clouds
79818,83,1680554621000,21,19,Clouds
79819,92,1680554248000,36,4,Clouds
79820,21,1680554455000,0,30,Clouds
79821,88,1680554440000,20,10,Clouds
79822,42,1680554722000,22,8,Clouds
79823,30,1680555017000,4,16,Clouds
79824,54,1680555019000,10,23,Clouds
79825,108,1680555218000,5,30,Clouds
79826,20,1680554927000,1,29,Clouds
79827,56,1680555137000,11,29,Clouds
79828,6,1680555005000,5,15,Clouds
79829,18,1680555004000,17,13,Clouds
79830,32,1680555172000,11,19,Clouds
79831,52,1680554799000,3,29,Clouds
79832,48,1680555281000,11,29,Clouds
79833,13,1680554927000,8,22,Clouds
79834,43,1680554848000,29,0,Clouds
79835,31,1680554821000,13,7,Clouds
79836,98,1680555246000,12,28,Clouds
79837,14,1680555280000,20,10,Clouds
79838,1,1680555239000,9,22,Clouds
79839,23,1680554937000,27,3,Clouds
79840,106,1680555081000,11,29,Clouds
79841,112,1680554772000,25,4,Clouds
79842,68,1680555279000,15,25,Clouds
79843,74,1680554747000,11,19,Clouds
79844,87,1680555065000,4,34,Clouds
79845,84,1680554904000,6,24,Clouds
79846,90,1680554755000,0,40,Clouds
79847,11,1680555212000,8,22,Clouds
79848,17,1680555266000,7,13,Clouds
79849,45,1680554848000,16,14,Clouds
79850,114,1680555003000,1,39,Clouds
79851,72,1680554875000,8,23,Clouds
79852,63,1680554857000,16,19,Clouds
79853,113,1680555100000,8,32,Clouds
79854,91,1680554865000,29,1,Clouds
79855,99,1680554874000,0,30,Clouds
79856,9,1680554878000,0,24,Clouds
79857,67,1680555163000,26,14,Clouds
79858,116,1680555146000,0,30,Clouds
79859,55,1680555086000,5,29,Clouds
79860,62,1680555073000,8,12,Clouds
79861,5,1680554868000,39,1,Clouds
79862,97,1680555097000,25,15,Clouds
79863,61,1680554986000,1,24,Clouds
79864,77,1680555070000,11,18,Clouds
79865,73,1680554711000,5,25,Clouds
79866,4,1680555099000,2,18,Clouds
79867,49,1680555213000,34,6,Clouds
79868,19,1680555243000,1,29,Clouds
79869,7,1680555001000,6,23,Clouds
79870,60,1680554998000,29,0,Clouds
79871,102,1680554792000,2,38,Clouds
79872,38,1680554986000,3,37,Clouds
79873,53,1680555023000,1,39,Clouds
79874,58,1680555254000,5,35,Clouds
79875,66,1680555184000,8,32,Clouds
79876,104,1680554872000,10,30,Clouds
79877,101,1680554932000,8,22,Clouds
79878,115,1680554887000,24,6,Clouds
79879,47,1680554828000,1,39,Clouds
79880,117,1680554992000,8,32,Clouds
79881,8,1680555254000,7,23,Clouds
79882,27,1680554902000,1,18,Clouds
79883,16,1680554789000,15,5,Clouds
79884,96,1680554976000,4,26,Clouds
79885,82,1680554979000,5,3,Clouds
79886,76,1680555182000,18,20,Clouds
79887,71,1680554775000,18,22,Clouds
79888,79,1680555138000,1,26,Clouds
79889,69,1680555014000,31,9,Clouds
79890,25,1680554967000,19,11,Clouds
79891,51,1680554934000,30,10,Clouds
79892,37,1680555280000,9,21,Clouds
79893,59,1680555066000,0,20,Clouds
79894,95,1680555140000,13,27,Clouds
79895,94,1680555143000,4,36,Clouds
79896,105,1680555156000,5,31,Clouds
79897,36,1680554739000,2,38,Clouds
79898,93,1680555130000,36,4,Clouds
79899,22,1680554754000,1,18,Clouds
79900,50,1680554735000,17,23,Clouds
79901,110,1680554794000,20,20,Clouds
79902,12,1680555098000,6,14,Clouds
79903,34,1680554940000,30,0,Clouds
79904,78,1680555246000,10,30,Clouds
79905,2,1680555158000,5,15,Clouds
79906,75,1680555209000,10,30,Clouds
79907,111,1680555277000,10,30,Clouds
79908,26,1680554998000,10,10,Clouds
79909,65,1680554796000,0,40,Clouds
79910,15,1680554897000,1,12,Clouds
79911,86,1680555124000,25,13,Clouds
79912,35,1680555176000,16,13,Clouds
79913,10,1680555061000,14,2,Clouds
79914,100,1680555281000,25,0,Clouds
79915,24,1680555179000,4,16,Clouds
79916,64,1680554729000,20,20,Clouds
79917,109,1680554862000,11,18,Clouds
79918,85,1680554937000,21,14,Clouds
79919,107,1680555000000,16,24,Clouds
79920,33,1680554928000,15,8,Clouds
79921,44,1680555258000,11,19,Clouds
79922,89,1680554916000,0,40,Clouds
79923,57,1680555215000,2,21,Clouds
79924,80,1680555173000,11,29,Clouds
79925,41,1680554791000,13,7,Clouds
79926,3,1680555142000,6,14,Clouds
79927,40,1680555253000,5,16,Clouds
79928,29,1680554814000,14,15,Clouds
79929,103,1680555036000,9,31,Clouds
79930,28,1680554930000,2,28,Clouds
79931,39,1680555240000,0,20,Clouds
79932,83,1680555226000,21,19,Clouds
79933,92,1680554853000,36,4,Clouds
79934,21,1680555061000,0,30,Clouds
79935,88,1680555046000,20,10,Clouds
79936,42,1680555328000,22,8,Clouds
79937,30,1680555623000,4,16,Clouds
79938,54,1680555625000,10,23,Clouds
79939,108,1680555824000,5,30,Clouds
79940,20,1680555532000,1,29,Clouds
79941,56,1680555740000,10,30,Clouds
79942,6,1680555610000,5,15,Clouds
79943,18,1680555799000,16,14,Clouds
79944,32,1680555389000,10,20,Clouds
79945,52,1680555404000,3,29,Clouds
79946,48,1680555853000,12,28,Clouds
79947,13,1680555533000,8,22,Clouds
79948,43,1680555454000,29,0,Clouds
79949,31,1680555427000,13,7,Clouds
79950,98,1680555851000,12,28,Clouds
79951,14,1680555280000,20,10,Clouds
79952,1,1680555454000,8,23,Clouds
79953,23,1680555543000,27,3,Clouds
79954,106,1680555383000,10,30,Clouds
79955,112,1680555377000,25,4,Clouds
79956,68,1680555691000,14,26,Clouds
79957,74,1680555397000,13,17,Clouds
79958,87,1680555732000,3,35,Clouds
79959,84,1680555510000,6,24,Clouds
79960,90,1680555707000,1,39,Clouds
79961,11,1680555817000,8,22,Clouds
79962,17,1680555871000,7,13,Clouds
79963,45,1680555453000,16,14,Clouds
79964,114,1680555608000,1,39,Clouds
79965,72,1680555480000,8,23,Clouds
79966,63,1680555463000,16,19,Clouds
79967,113,1680555706000,8,32,Clouds
79968,91,1680555470000,29,1,Clouds
79969,99,1680555480000,0,30,Clouds
79970,9,1680555484000,0,24,Clouds
79971,67,1680555868000,27,13,Clouds
79972,116,1680555752000,0,30,Clouds
79973,55,1680555692000,5,29,Clouds
79974,62,1680555677000,8,12,Clouds
79975,5,1680555474000,39,1,Clouds
79976,97,1680555772000,26,14,Clouds
79977,61,1680555748000,1,24,Clouds
79978,77,1680555675000,11,18,Clouds
79979,73,1680555316000,5,25,Clouds
79980,4,1680555704000,2,18,Clouds
79981,49,1680555819000,34,6,Clouds
79982,19,1680555878000,1,29,Clouds
79983,7,1680555607000,6,23,Clouds
79984,60,1680555603000,29,0,Clouds
79985,102,1680555656000,3,37,Clouds
79986,38,1680555660000,4,36,Clouds
79987,53,1680555629000,1,39,Clouds
79988,58,1680555860000,5,35,Clouds
79989,66,1680555790000,8,32,Clouds
79990,104,1680555477000,10,30,Clouds
79991,101,1680555537000,8,22,Clouds
79992,115,1680555493000,24,6,Clouds
79993,47,1680555433000,1,39,Clouds
79994,117,1680555597000,8,32,Clouds
79995,8,1680555726000,6,24,Clouds
79996,27,1680555507000,1,18,Clouds
79997,16,1680555395000,15,5,Clouds
79998,96,1680555582000,4,26,Clouds
79999,82,1680555585000,5,3,Clouds
80000,76,1680555788000,18,20,Clouds
80001,71,1680555381000,18,22,Clouds
80002,79,1680555744000,1,26,Clouds
80003,69,1680555620000,31,9,Clouds
80004,25,1680555572000,19,11,Clouds
80005,51,1680555540000,30,10,Clouds
80006,37,1680555280000,9,21,Clouds
80007,59,1680555328000,1,19,Clouds
80008,95,1680555746000,13,27,Clouds
80009,94,1680555749000,4,36,Clouds
80010,105,1680555760000,5,31,Clouds
80011,36,1680555343000,2,38,Clouds
80012,93,1680555385000,36,4,Clouds
80013,22,1680555359000,1,18,Clouds
80014,50,1680555340000,17,23,Clouds
80015,110,1680555400000,20,20,Clouds
80016,12,1680555703000,6,14,Clouds
80017,34,1680555545000,30,0,Clouds
80018,78,1680555852000,10,30,Clouds
80019,2,1680555764000,5,15,Clouds
80020,75,1680555773000,10,30,Clouds
80021,111,1680555277000,10,30,Clouds
80022,26,1680555604000,10,10,Clouds
80023,65,1680555401000,0,40,Clouds
80024,15,1680555503000,1,12,Clouds
80025,86,1680555772000,25,13,Clouds
80026,35,1680555782000,16,13,Clouds
80027,10,1680555369000,13,3,Clouds
80028,100,1680555282000,25,0,Clouds
80029,24,1680555482000,4,16,Clouds
80030,64,1680555334000,20,20,Clouds
80031,109,1680555612000,13,16,Clouds
80032,85,1680555542000,21,14,Clouds
80033,107,1680555605000,16,24,Clouds
80034,33,1680555471000,13,10,Clouds
80035,44,1680555863000,11,19,Clouds
80036,89,1680555522000,0,40,Clouds
80037,57,1680555820000,2,21,Clouds
80038,80,1680555777000,11,29,Clouds
80039,41,1680555682000,12,8,Clouds
80040,3,1680555748000,6,14,Clouds
80041,40,1680555859000,5,16,Clouds
80042,29,1680555420000,14,15,Clouds
80043,103,1680555641000,9,31,Clouds
80044,28,1680555404000,1,29,Clouds
80045,39,1680555845000,0,20,Clouds
80046,83,1680555831000,21,19,Clouds
80047,92,1680555459000,36,4,Clouds
80048,21,1680555665000,0,30,Clouds
80049,88,1680555879000,21,9,Clouds
80050,42,1680555954000,23,7,Clouds
80051,30,1680556229000,4,16,Clouds
80052,54,1680556231000,10,23,Clouds
80053,108,1680556429000,5,30,Clouds
80054,20,1680556137000,1,29,Clouds
80055,56,1680555906000,9,31,Clouds
80056,6,1680556215000,5,15,Clouds
80057,18,1680555920000,13,17,Clouds
80058,32,1680556284000,10,20,Clouds
80059,52,1680556007000,3,29,Clouds
80060,48,1680556459000,12,28,Clouds
80061,13,1680556138000,8,22,Clouds
80062,43,1680556481000,29,0,Clouds
80063,31,1680556255000,12,8,Clouds
80064,98,1680556373000,9,31,Clouds
80065,14,1680556431000,16,14,Clouds
80066,1,1680556059000,8,23,Clouds
80067,23,1680556149000,27,3,Clouds
80068,106,1680555988000,10,30,Clouds
80069,112,1680556397000,27,2,Clouds
80070,68,1680556107000,14,26,Clouds
80071,74,1680556003000,13,17,Clouds
80072,87,1680556336000,3,35,Clouds
80073,84,1680556113000,6,24,Clouds
80074,90,1680556371000,2,38,Clouds
80075,11,1680556422000,8,22,Clouds
80076,17,1680556477000,7,13,Clouds
80077,45,1680556059000,16,14,Clouds
80078,114,1680556213000,1,39,Clouds
80079,72,1680556085000,8,23,Clouds
80080,63,1680555916000,15,20,Clouds
80081,113,1680556312000,8,32,Clouds
80082,91,1680556076000,29,1,Clouds
80083,99,1680556086000,0,30,Clouds
80084,9,1680556090000,0,24,Clouds
80085,67,1680556157000,25,15,Clouds
80086,116,1680556357000,0,30,Clouds
80087,55,1680556298000,5,29,Clouds
80088,62,1680556281000,8,12,Clouds
80089,5,1680556309000,40,0,Clouds
80090,97,1680556377000,26,14,Clouds
80091,61,1680555990000,2,23,Clouds
80092,77,1680556381000,12,17,Clouds
80093,73,1680555922000,5,25,Clouds
80094,4,1680556309000,2,18,Clouds
80095,49,1680556424000,34,6,Clouds
80096,19,1680556393000,2,28,Clouds
80097,7,1680556213000,6,23,Clouds
80098,60,1680556031000,28,1,Clouds
80099,102,1680556262000,3,37,Clouds
80100,38,1680556383000,5,35,Clouds
80101,53,1680556235000,1,39,Clouds
80102,58,1680556464000,5,35,Clouds
80103,66,1680555893000,7,33,Clouds
80104,104,1680556082000,10,30,Clouds
80105,101,1680556439000,8,22,Clouds
80106,115,1680556098000,24,6,Clouds
80107,47,1680556039000,1,39,Clouds
80108,117,1680556203000,8,32,Clouds
80109,8,1680556332000,6,24,Clouds
80110,27,1680556322000,0,19,Clouds
80111,16,1680556433000,14,6,Clouds
80112,96,1680556092000,5,25,Clouds
80113,82,1680556190000,5,3,Clouds
80114,76,1680556393000,18,20,Clouds
80115,71,1680556272000,19,21,Clouds
80116,79,1680556349000,1,26,Clouds
80117,69,1680556275000,32,8,Clouds
80118,25,1680556459000,18,12,Clouds
80119,51,1680555966000,29,11,Clouds
80120,37,1680555886000,9,21,Clouds
80121,59,1680556063000,0,20,Clouds
80122,95,1680556351000,13,27,Clouds
80123,94,1680556355000,4,36,Clouds
80124,105,1680556365000,5,31,Clouds
80125,36,1680555949000,2,38,Clouds
80126,93,1680555991000,36,4,Clouds
80127,22,1680555964000,1,18,Clouds
80128,50,1680556437000,13,27,Clouds
80129,110,1680556003000,20,20,Clouds
80130,12,1680556308000,6,14,Clouds
80131,34,1680556148000,30,0,Clouds
80132,78,1680556458000,10,30,Clouds
80133,2,1680556370000,5,15,Clouds
80134,75,1680556378000,10,30,Clouds
80135,111,1680556375000,10,30,Clouds
80136,26,1680556210000,10,10,Clouds
80137,65,1680556007000,0,40,Clouds
80138,15,1680556060000,0,13,Clouds
80139,86,1680556376000,25,13,Clouds
80140,35,1680556035000,15,14,Clouds
80141,10,1680556216000,11,5,Clouds
80142,100,1680555960000,25,0,Clouds
80143,24,1680556088000,4,16,Clouds
80144,64,1680555940000,20,20,Clouds
80145,109,1680556218000,13,16,Clouds
80146,85,1680556148000,21,14,Clouds
80147,107,1680556211000,16,24,Clouds
80148,33,1680556071000,12,11,Clouds
80149,44,1680556469000,11,19,Clouds
80150,89,1680556127000,0,40,Clouds
80151,57,1680556425000,2,21,Clouds
80152,80,1680556382000,11,29,Clouds
80153,41,1680556288000,12,8,Clouds
80154,3,1680556311000,6,14,Clouds
80155,40,1680556441000,4,17,Clouds
80156,29,1680556429000,13,16,Clouds
80157,103,1680555961000,8,32,Clouds
80158,28,1680556324000,0,30,Clouds
80159,39,1680556450000,0,20,Clouds
80160,83,1680555960000,20,20,Clouds
80161,92,1680556065000,36,4,Clouds
80162,21,1680556269000,0,30,Clouds
80163,88,1680556123000,20,10,Clouds
80164,42,1680556560000,23,7,Clouds
80165,30,1680556835000,4,16,Clouds
80166,54,1680556837000,10,23,Clouds
80167,108,1680557035000,5,30,Clouds
80168,20,1680556742000,1,29,Clouds
80169,56,1680557042000,11,29,Clouds
80170,6,1680556821000,5,15,Clouds
80171,18,1680556525000,13,17,Clouds
80172,32,1680556889000,10,20,Clouds
80173,52,1680556612000,3,29,Clouds
80174,48,1680557065000,12,28,Clouds
80175,13,1680556743000,8,22,Clouds
80176,43,1680556542000,29,0,Clouds
80177,31,1680556861000,12,8,Clouds
80178,98,1680556977000,9,31,Clouds
80179,14,1680556926000,13,17,Clouds
80180,1,1680556805000,6,25,Clouds
80181,23,1680556549000,27,3,Clouds
80182,106,1680556889000,12,28,Clouds
80183,112,1680557002000,27,2,Clouds
80184,68,1680557031000,12,28,Clouds
80185,74,1680556608000,13,17,Clouds
80186,87,1680556942000,3,35,Clouds
80187,84,1680557030000,7,23,Clouds
80188,90,1680556594000,3,37,Clouds
80189,11,1680556659000,8,22,Clouds
80190,17,1680556477000,7,13,Clouds
80191,45,1680556664000,16,14,Clouds
80192,114,1680556818000,1,39,Clouds
80193,72,1680556690000,8,23,Clouds
80194,63,1680556522000,15,20,Clouds
80195,113,1680556918000,8,32,Clouds
80196,91,1680556682000,29,1,Clouds
80197,99,1680556692000,0,30,Clouds
80198,9,1680556695000,0,24,Clouds
80199,67,1680556992000,22,18,Clouds
80200,116,1680556801000,3,27,Clouds
80201,55,1680556903000,5,29,Clouds
80202,62,1680556886000,8,12,Clouds
80203,5,1680556915000,40,0,Clouds
80204,97,1680556982000,26,14,Clouds
80205,61,1680556856000,1,24,Clouds
80206,77,1680556838000,11,18,Clouds
80207,73,1680556785000,8,22,Clouds
80208,4,1680556914000,2,18,Clouds
80209,49,1680556710000,35,5,Clouds
80210,19,1680557011000,2,28,Clouds
80211,7,1680556818000,6,23,Clouds
80212,60,1680556824000,29,0,Clouds
80213,102,1680556867000,3,37,Clouds
80214,38,1680557010000,4,36,Clouds
80215,53,1680557064000,1,39,Clouds
80216,58,1680557069000,5,35,Clouds
80217,66,1680556499000,7,33,Clouds
80218,104,1680556687000,10,30,Clouds
80219,101,1680557059000,9,21,Clouds
80220,115,1680556690000,25,5,Clouds
80221,47,1680556645000,1,39,Clouds
80222,117,1680556760000,7,33,Clouds
80223,8,1680556938000,6,24,Clouds
80224,27,1680556928000,0,19,Clouds
80225,16,1680557038000,14,6,Clouds
80226,96,1680556697000,5,25,Clouds
80227,82,1680556796000,5,3,Clouds
80228,76,1680556571000,19,19,Clouds
80229,71,1680556877000,19,21,Clouds
80230,79,1680556955000,1,26,Clouds
80231,69,1680556972000,35,5,Clouds
80232,25,1680557065000,18,12,Clouds
80233,51,1680556571000,29,11,Clouds
80234,37,1680557065000,9,21,Clouds
80235,59,1680556668000,0,20,Clouds
80236,95,1680556957000,13,27,Clouds
80237,94,1680556960000,4,36,Clouds
80238,105,1680556970000,5,31,Clouds
80239,36,1680556554000,2,38,Clouds
80240,93,1680556596000,36,4,Clouds
80241,22,1680556569000,1,18,Clouds
80242,50,1680557043000,13,27,Clouds
80243,110,1680556608000,20,20,Clouds
80244,12,1680556569000,7,13,Clouds
80245,34,1680556562000,30,0,Clouds
80246,78,1680557063000,10,30,Clouds
80247,2,1680556867000,7,13,Clouds
80248,75,1680556983000,10,30,Clouds
80249,111,1680556852000,11,29,Clouds
80250,26,1680556956000,7,13,Clouds
80251,65,1680556613000,0,40,Clouds
80252,15,1680556665000,0,13,Clouds
80253,86,1680556982000,25,13,Clouds
80254,35,1680556640000,15,14,Clouds
80255,10,1680556845000,13,3,Clouds
80256,100,1680556590000,25,0,Clouds
80257,24,1680556694000,4,16,Clouds
80258,64,1680556545000,20,20,Clouds
80259,109,1680556584000,14,15,Clouds
80260,85,1680556754000,21,14,Clouds
80261,107,1680556816000,16,24,Clouds
80262,33,1680556677000,12,11,Clouds
80263,44,1680556785000,13,16,Clouds
80264,89,1680556732000,0,40,Clouds
80265,57,1680557030000,2,21,Clouds
80266,80,1680556753000,11,29,Clouds
80267,41,1680556813000,11,9,Clouds
80268,3,1680556916000,6,14,Clouds
80269,40,1680557047000,4,17,Clouds
80270,29,1680556499000,14,15,Clouds
80271,103,1680556567000,8,32,Clouds
80272,28,1680556930000,0,30,Clouds
80273,39,1680557055000,0,20,Clouds
80274,83,1680556565000,20,20,Clouds
80275,92,1680556620000,37,3,Clouds
80276,21,1680556874000,0,30,Clouds
80277,88,1680556730000,20,10,Clouds
80278,42,1680557166000,23,7,Clouds
80279,30,1680557441000,4,16,Clouds
80280,54,1680557512000,11,22,Clouds
80281,108,1680557640000,5,30,Clouds
80282,20,1680557347000,1,29,Clouds
80283,56,1680557256000,10,30,Clouds
80284,6,1680557568000,6,14,Clouds
80285,18,1680557458000,14,16,Clouds
80286,32,1680557654000,8,22,Clouds
80287,52,1680557218000,3,29,Clouds
80288,48,1680557647000,11,29,Clouds
80289,13,1680557347000,8,22,Clouds
80290,43,1680557147000,29,0,Clouds
80291,31,1680557582000,11,9,Clouds
80292,98,1680557583000,9,31,Clouds
80293,14,1680557532000,13,17,Clouds
80294,1,1680557678000,5,26,Clouds
80295,23,1680557342000,25,5,Clouds
80296,106,1680557494000,12,28,Clouds
80297,112,1680557412000,28,1,Clouds
80298,68,1680557586000,13,27,Clouds
80299,74,1680557214000,13,17,Clouds
80300,87,1680557547000,3,35,Clouds
80301,84,1680557152000,6,24,Clouds
80302,90,1680557192000,4,36,Clouds
80303,11,1680557264000,8,22,Clouds
80304,17,1680557083000,7,13,Clouds
80305,45,1680557322000,16,14,Clouds
80306,114,1680557423000,1,39,Clouds
80307,72,1680557295000,8,23,Clouds
80308,63,1680557128000,15,20,Clouds
80309,113,1680557524000,8,32,Clouds
80310,91,1680557241000,30,0,Clouds
80311,99,1680557298000,0,30,Clouds
80312,9,1680557301000,0,24,Clouds
80313,67,1680557097000,23,17,Clouds
80314,116,1680557407000,3,27,Clouds
80315,55,1680557509000,5,29,Clouds
80316,62,1680557202000,9,11,Clouds
80317,5,1680557520000,40,0,Clouds
80318,97,1680557405000,27,13,Clouds
80319,61,1680557461000,1,24,Clouds
80320,77,1680557443000,11,18,Clouds
80321,73,1680557390000,8,22,Clouds
80322,4,1680557519000,2,18,Clouds
80323,49,1680557316000,35,5,Clouds
80324,19,1680557617000,2,28,Clouds
80325,7,1680557424000,6,23,Clouds
80326,60,1680557429000,29,0,Clouds
80327,102,1680557473000,3,37,Clouds
80328,38,1680557598000,3,37,Clouds
80329,53,1680557670000,1,39,Clouds
80330,58,1680557674000,5,35,Clouds
80331,66,1680557342000,8,32,Clouds
80332,104,1680557292000,10,30,Clouds
80333,101,1680557665000,9,21,Clouds
80334,115,1680557296000,25,5,Clouds
80335,47,1680557250000,1,39,Clouds
80336,117,1680557366000,7,33,Clouds
80337,8,1680557543000,6,24,Clouds
80338,27,1680557534000,0,19,Clouds
80339,16,1680557571000,16,4,Clouds
80340,96,1680557302000,5,25,Clouds
80341,82,1680557327000,5,3,Clouds
80342,76,1680557177000,19,19,Clouds
80343,71,1680557483000,19,21,Clouds
80344,79,1680557561000,1,26,Clouds
80345,69,1680557529000,38,2,Clouds
80346,25,1680557671000,18,12,Clouds
80347,51,1680557177000,29,11,Clouds
80348,37,1680557670000,9,21,Clouds
80349,59,1680557273000,0,20,Clouds
80350,95,1680557563000,13,27,Clouds
80351,94,1680557567000,4,36,Clouds
80352,105,1680557576000,5,31,Clouds
80353,36,1680557159000,2,38,Clouds
80354,93,1680557202000,36,4,Clouds
80355,22,1680557174000,1,18,Clouds
80356,50,1680557649000,13,27,Clouds
80357,110,1680557606000,18,22,Clouds
80358,12,1680557174000,7,13,Clouds
80359,34,1680557167000,30,0,Clouds
80360,78,1680557669000,10,30,Clouds
80361,2,1680557473000,7,13,Clouds
80362,75,1680557588000,10,30,Clouds
80363,111,1680557458000,11,29,Clouds
80364,26,1680557562000,7,13,Clouds
80365,65,1680557219000,0,40,Clouds
80366,15,1680557271000,0,13,Clouds
80367,86,1680557116000,26,12,Clouds
80368,35,1680557510000,16,13,Clouds
80369,10,1680557449000,13,3,Clouds
80370,100,1680557221000,25,0,Clouds
80371,24,1680557278000,5,15,Clouds
80372,64,1680557151000,20,20,Clouds
80373,109,1680557190000,14,15,Clouds
80374,85,1680557356000,20,15,Clouds
80375,107,1680557422000,16,24,Clouds
80376,33,1680557564000,13,10,Clouds
80377,44,1680557135000,12,17,Clouds
80378,89,1680557338000,0,40,Clouds
80379,57,1680557636000,2,21,Clouds
80380,80,1680557615000,12,28,Clouds
